Churn_,Day_Mins,CustServ_Calls,VMail_Message,Eve_Mins,Intl_Mins
False,195.1,1,0,272.4,11.5
False,172,0,0,219.1,10.3
False,165.2,1,46,136,11.9
False,149.7,2,0,104.5,9
False,185.8,1,0,118.1,11.8
True,214.4,0,0,261.5,14.8
False,244.6,0,0,125.1,12
True,302.6,1,0,167.1,10.4
True,195.2,5,30,126.4,9
False,207.8,1,0,182.2,13
True,119,2,0,134.5,9
False,245.8,1,0,135.4,9.9
False,131,3,0,237.7,12.6
True,129.8,4,0,188.7,8.3
True,275.9,2,0,203,6.7
False,213.3,1,0,189.6,12.1
False,128.6,2,0,191.7,12.4
False,95.3,1,0,189.3,13.6
False,152.4,1,0,166.2,10.2
False,194.9,4,0,187.1,8.2
False,214.7,1,0,262.9,11.6
False,180.4,1,0,135.1,9.5
False,164.1,1,0,317.7,13.3
False,211.1,2,0,235.2,15.6
False,312.4,0,19,271.4,10.1
False,223.3,1,27,212.5,11.6
False,166.9,1,0,223.6,14.2
False,192.9,0,26,179.2,18.7
False,236.8,2,28,158.4,8
False,149.7,1,0,160,9.5
False,268.1,2,17,156.1,13.6
False,245,1,0,195.5,7.8
False,187.9,2,22,209.9,10.4
False,234,0,21,238,8.8
False,153.8,1,36,246.2,11.1
False,211.7,0,0,225.2,12
False,229.4,3,49,219.5,12
False,68.8,1,0,168.1,9.8
False,200.2,0,0,128.9,10.4
False,134.6,2,0,206.8,9.4
False,232.4,0,0,182,9.5
False,126,0,0,147,5.6
False,175.9,1,0,222.1,10.9
False,161.7,1,0,216.1,12.4
True,112.6,6,0,124.4,8.1
False,234,1,26,223.9,13.8
True,226.3,1,0,306.2,7.8
False,174.1,0,0,176.8,10.7
False,195.6,1,0,221.5,10.8
False,200.8,0,0,181.4,9.7
False,116.9,1,41,228.2,9.9
False,225.6,1,0,135.4,12.1
False,272.9,2,38,188.4,10.5
False,215.9,0,0,211.1,8.8
True,199.7,6,0,189.4,11.1
False,281.9,3,31,240.6,7
False,181.2,0,0,262.5,8.4
False,63.3,1,0,177.3,14.2
False,208,1,0,199.4,14.9
False,189.3,3,0,156.2,7.5
True,156.8,1,0,171.5,11.2
False,172.3,1,0,190.2,10.4
False,140,2,0,216.8,9
True,221,1,0,308.2,10.1
False,167.2,1,0,162.1,9.5
False,191.6,3,0,181.1,8.6
False,172.5,4,0,221.9,6.8
True,294.3,2,0,172.1,5.8
False,289.1,1,0,150.1,13.5
False,162.6,0,0,260.2,10.9
False,233.6,1,27,152.9,12.8
False,240.7,2,31,106.5,10.6
True,290.5,2,0,158.4,8.6
True,183.2,1,0,187.5,9.2
False,155.6,2,0,165.2,8.7
True,220.7,3,0,170.2,15
True,303,1,0,175.6,10.4
False,114.4,3,0,183.9,5.9
False,164.8,2,36,210.2,4.3
False,237.1,2,0,238.4,10.7
False,220.3,3,0,126.1,10.2
False,189,0,26,191.7,11.3
False,172.6,3,0,281.7,10.5
False,168.8,3,0,211.5,10.5
False,243.1,1,39,236.7,9.9
False,97.9,0,0,171.3,7.4
False,179,3,40,272.6,10.8
True,324.3,1,0,141.6,12.8
False,69.7,2,0,226.5,11.1
True,176.9,3,32,227,15.1
False,140.4,2,0,204.5,8.7
False,167.4,1,0,223.5,9
False,166.4,0,27,234.3,5.5
False,171.5,3,0,204.4,10.7
False,177.2,2,0,209.3,11.1
False,114.5,0,34,229.3,10.4
False,205.1,2,34,203.3,10.7
True,208.4,0,0,189.5,16.8
False,125.8,2,0,244.4,9
False,186.2,2,0,257.7,11
False,128.9,0,0,244.4,10.7
False,257.4,1,16,232,14.7
False,189.3,5,0,203.7,14.2
False,50.1,0,24,295.8,11
False,165.5,2,0,228.9,9.7
False,143.7,0,0,75.6,9.9
False,166.4,0,0,186.7,14.5
False,264.2,2,0,180,10.7
False,192.1,2,0,269.3,11.7
False,145.4,1,0,334.1,8.8
False,240.8,1,16,212.6,9.4
False,170.7,3,0,111.6,4.8
False,221,0,0,138.8,12.1
False,180,0,0,292.7,10.8
False,298.8,5,14,207.3,11.9
True,317.1,1,0,224.8,13.6
False,102.2,1,23,229.7,9
False,182.9,4,0,172.1,12.1
True,155.6,4,0,223.8,10.6
False,184.8,1,0,198.6,8.3
False,175.7,1,0,152.3,10.7
False,251.5,1,0,179.1,6.6
False,131.6,3,0,290.4,0
False,92.3,3,0,250.1,10.8
True,196.7,5,41,124.3,11
False,131.4,2,0,189.9,11.2
True,215.9,4,0,270.3,6.1
False,158.2,2,0,178.5,8.5
False,216,0,0,207.6,11.2
False,206.4,3,34,229.7,11.8
False,138.2,3,0,176.4,11.1
False,192.3,1,27,147.3,7.8
False,262.1,0,0,171.6,5.3
False,41.2,0,0,210.6,12.4
True,326.1,1,0,161,11
False,167,1,0,125.1,8.9
False,210.2,2,0,191.2,9.4
False,204.9,2,39,210.2,11.2
False,184.1,1,0,126.7,4.7
False,263.8,2,0,162.8,8.7
True,283.6,0,0,181.3,8.8
False,167.5,2,0,175.2,16.1
False,142.3,1,0,231.5,5.5
False,167.1,1,0,188.4,9.1
False,148.3,0,0,184.2,10.9
True,297.8,1,0,196,12
False,144.5,1,0,296.5,12.4
True,233.4,0,0,296.4,10.3
False,130.5,3,0,249.5,12.7
False,133.3,3,0,185,9.1
False,183.7,0,0,270.6,11.2
True,271,5,0,209.9,13.7
False,122.5,0,0,221.4,10.4
False,143.3,2,0,170.7,11.4
False,182.5,1,0,181.5,14.7
False,110.4,1,0,242.9,13.9
False,140.8,0,0,303,14.1
False,137.5,0,0,176,10.4
False,115.9,1,0,199.7,10
False,288.2,4,0,129.6,9.6
False,60.2,1,20,118.1,13.3
True,125.5,3,0,266.2,5.9
False,179.6,1,27,262.8,11.1
False,99,1,0,189.4,8.4
False,155.4,1,0,84,5.8
False,177.4,3,0,204.7,15
False,233.6,2,0,168,6.3
False,210.2,3,0,199.4,9.9
False,126.8,3,0,243.2,7.1
False,187.1,1,41,286.1,10.4
False,155.8,2,0,103.7,8.6
False,232.1,0,0,150.7,13
False,128.7,3,0,169.8,10.5
False,224.3,1,0,166.3,11.7
False,208.9,2,30,145.2,14.9
False,184.8,0,0,130.6,8
True,121.6,5,24,108.3,12.3
False,145,1,0,230.3,12.7
False,243.3,0,0,109.2,9.3
False,214.8,1,0,173.8,10.9
False,184.5,2,0,197.7,11.2
False,84.3,2,0,259.5,10.3
False,142.9,1,0,221.6,15.2
False,120.6,0,0,238.3,11.4
False,222.2,1,40,223.1,12.1
False,219.3,2,21,218.2,15.7
False,230.2,2,0,174.1,9
False,76.1,0,22,171.2,6
False,147.7,0,0,184.1,12.7
False,139.4,1,0,261.8,10.5
False,196,1,23,156.3,15.3
False,160.8,1,0,170.4,7.2
True,325.4,1,0,127.8,9.3
False,198.2,4,0,147.1,16.5
False,168.8,1,0,237.6,5.3
False,273.8,2,0,123.8,6.9
False,217.7,4,0,182,8.5
True,93.5,4,0,213.3,8.9
False,195.4,0,0,204.9,14
False,247.8,2,42,159.1,10.6
False,162.5,2,0,159.2,9.7
False,86.1,0,0,222.7,9
False,89.1,0,0,226.6,6.9
False,189.7,0,0,178.9,9.8
False,190.8,0,0,196,9.9
True,198.6,1,0,258,10.2
False,176.5,0,0,198.6,7.7
False,188.3,2,0,214.7,10.2
False,197.6,3,0,206.4,9.6
False,208.5,1,0,190.3,12
False,261,4,0,144.2,16.3
False,209.6,0,0,193.1,12.4
False,157.8,3,0,160,13.7
True,245.4,3,0,260.3,10.5
False,72.2,2,0,173.4,11
False,100.2,3,0,213.8,7.7
False,152.9,1,25,205.5,8
False,274,0,15,192.2,11.9
False,215.6,3,0,105.5,11.2
False,178.2,0,0,254.6,8.5
False,252.8,0,20,217.6,11.2
False,216.2,2,0,182.8,7.8
False,165.1,0,0,290.2,8.1
False,133.8,2,0,177.1,12.4
False,217.2,2,0,303.2,14
False,82.1,1,0,201.2,9.6
False,157.1,0,0,302,15.6
False,205.5,1,23,224.3,9.7
True,147.6,0,0,284.1,8.1
False,172.1,2,0,228,14.1
False,206.8,0,0,286,12.4
False,193.3,1,0,240.1,12.2
False,225.9,0,0,242,11.7
False,202.6,4,38,169.6,11.9
False,48.4,2,0,139.7,11.5
False,168.6,1,0,246,11.4
False,142.9,0,31,233.8,10.4
False,85.2,1,0,153.2,8.2
False,77.8,1,0,144.4,5.7
False,179.4,2,19,93.6,14.9
False,139.8,3,0,247.2,11.7
False,177.9,1,17,153.9,10.6
False,101.9,1,0,193.3,15
False,157.5,1,0,223.8,12.2
False,167.1,3,0,154.4,13.7
False,124.1,0,0,214.9,13.7
False,221.4,3,31,313.4,11.8
False,245.1,1,0,144.6,3.1
False,135.7,1,0,223,9.5
False,227.9,0,37,101.9,5.1
False,177.8,1,0,226.5,7.9
True,189.4,1,33,148.7,11.2
False,188.3,1,39,167.6,15.6
False,177.1,2,26,206,6.6
False,128.5,2,0,192.6,9.2
False,192.9,2,22,219.7,10.9
False,130.5,3,28,173.3,10.4
False,201.1,1,0,216.5,11.5
False,139.8,3,38,58.3,9.7
False,237.6,4,6,244.9,6.8
False,197.7,1,26,232.6,12
False,222.1,2,0,245,8.1
True,270,1,39,235.5,7.8
False,211.6,2,29,237.9,14
False,148.7,2,0,204.3,9.8
False,81.7,2,0,203,12.9
False,143.6,0,0,278,12.7
False,205.3,3,0,171,10.1
False,184.5,4,0,272.5,9.7
False,140.8,0,0,211.5,12.2
False,140.8,3,0,252.6,9.1
False,169.7,0,36,318.6,9.8
False,168.1,3,0,202,10
False,190.1,2,25,181.1,12.5
False,192.6,2,0,184,8.8
False,234.8,0,0,109.7,10.4
False,146.4,3,0,196.4,9.4
False,247.2,1,0,161.9,6.1
False,234.8,2,0,211.7,7.5
False,185.9,2,0,232.5,10.2
False,98.5,2,0,200.3,12
True,304,0,0,264.1,7.2
False,140.3,1,0,235.3,11.8
False,201.5,2,0,155.2,8.6
False,191.7,0,0,284.2,12.5
False,71.2,1,45,233.7,14
False,168.1,1,33,204,15.1
False,178.4,1,0,179.1,6.5
False,127.2,2,18,130.7,11.2
False,230.7,1,0,165.4,13.3
False,228.3,3,0,152.6,3.7
False,197.7,2,0,221.3,7.8
False,273.7,0,35,153.3,3.8
False,195.8,0,30,166.4,11.7
False,190.5,2,0,164.2,11.4
False,176.1,4,0,208.3,16.1
False,210.4,2,0,172.4,11.7
False,151,0,28,269.5,8.9
False,144.3,3,0,331.3,11.8
False,203.7,3,42,192.9,10.8
True,210.1,0,0,177.3,13.3
False,230.2,4,0,148.7,8.1
False,121.9,3,27,225.4,13
False,181.2,2,30,193.2,9.9
False,201.5,0,0,124.2,11.5
False,146,0,0,208.7,11.9
True,105.3,4,0,187.2,11.1
False,69.7,2,26,250.4,8.3
False,208.1,2,0,188,4.6
False,183.1,0,0,199.4,13.9
True,148.7,6,32,198.6,10.4
True,240.1,0,0,271.2,17.2
False,126.4,1,25,189.7,12
True,156,4,0,160.5,7.1
False,180.2,1,0,83.4,11.9
False,172,0,0,224,7.4
False,231.6,1,27,223.3,8.9
False,42.1,0,29,183.3,10
False,136.6,0,0,80.6,9.9
False,155.6,3,0,240.1,10.8
False,234.6,0,0,200.7,8.1
False,115.5,0,0,226.2,13.6
False,159,2,42,126.3,7.4
False,286.6,1,0,101,13.2
False,174.5,1,0,232.7,12.4
False,181.9,1,0,233.5,8.1
False,192.6,1,0,223.3,4.2
True,235,3,0,267.3,5.3
False,187.8,0,0,246,10.5
False,167.1,3,0,131.6,10.4
False,212.3,1,22,238,10.4
False,227.4,1,0,146.4,8.3
True,162.5,4,0,165.4,13.4
False,164.2,1,0,232.2,6.5
False,172.4,1,0,205.6,9.1
False,259.6,1,0,233.9,13
False,159.4,2,10,91,10
False,69.5,0,37,220.9,11.9
False,166.5,3,0,268.4,10.2
False,134.4,3,21,136.2,9.7
False,205.2,2,21,231.7,10.6
False,132.3,0,26,273.4,14.8
False,140.3,2,0,294.8,11.7
False,284.6,0,0,141.8,12.6
False,189.3,1,29,221.3,13.8
False,184.6,1,0,193.7,5.9
False,161.6,0,0,223.9,6.8
False,268.5,1,20,128.8,12.7
False,178,2,0,233.6,6.3
False,215.6,1,0,171.6,11.3
False,253.9,1,0,184.2,0.4
False,182.8,1,22,229.3,11.3
False,120,1,0,213.6,7.5
False,138.7,1,0,280.3,10.4
False,189,0,0,179.2,11.1
False,134.6,0,0,175.1,8.9
False,181.4,0,0,145.8,7.9
False,194.6,4,23,199.8,10.1
False,268.1,0,39,216.6,11.4
False,205.2,1,0,200.8,11.2
True,302.8,2,0,189.8,10.9
False,213.2,1,0,224,12.5
False,192,2,0,140.4,7.6
False,107.9,1,0,166.9,9.7
False,181.7,1,0,216.3,12.4
False,191.8,1,0,148.7,19.3
False,180.2,2,21,167.7,14.6
False,215.1,2,0,249.4,10.8
True,234.6,1,38,214.9,8
False,158.2,2,43,213.2,8.5
False,204.2,1,0,188.9,6.5
False,221.8,2,0,108.2,12.1
False,183,1,14,187,10.2
False,221.5,1,0,109.5,11.6
False,228.1,0,0,176.3,7.5
True,197.7,3,0,188.8,19.2
False,135.1,4,21,238.4,11
False,238.3,5,35,258.1,13.1
False,196.2,0,28,194.8,10.5
False,205.9,4,20,298.4,12.3
False,174.1,3,0,174.6,9.3
False,154.6,0,0,147.3,6.9
False,186.2,3,20,145.3,10.9
False,176.1,1,0,162,11.9
False,156.6,1,0,193.1,12.6
False,163,3,19,238.4,11.3
False,103.6,2,0,238.5,11
False,162.1,0,0,217.6,7.7
False,149.2,4,0,210.6,9.4
False,187.3,3,0,177.1,9.5
True,222.4,2,0,286.3,9.9
True,82.7,0,0,157.5,10.6
False,215.2,0,24,133.1,10.9
False,136.8,3,18,200.3,8
False,168,0,0,190.8,7.1
False,62.4,0,12,237.6,7.8
False,226,2,41,149.8,11.5
False,52.2,1,0,128.8,9.4
False,205.7,2,0,221.4,14.2
False,184.8,1,20,195,11.6
False,193.1,1,0,206.4,11.1
False,228.3,2,0,141.9,9.7
False,225.5,2,41,229.3,11.6
False,215.4,1,0,138.2,12.5
False,163.5,2,0,187.1,10.3
False,244.7,0,22,203.1,7.4
False,216.7,1,0,152.7,11.6
False,196.8,1,15,173.5,14.6
False,197.3,1,0,202.4,15.3
False,208.7,1,23,233.4,9.1
False,168.4,1,0,187.5,9.8
False,129.4,1,0,251.3,10.4
False,260.9,1,0,152.8,11.1
True,267.9,3,0,145.4,14.9
False,172.7,0,0,344,5.5
False,159.1,0,0,239.8,8.5
False,166.8,2,0,212.4,12.4
False,145.7,1,17,202.9,9.5
False,129.4,1,0,199,12.3
False,171.5,0,0,261,10.2
True,180.6,4,0,216.6,10.6
False,225.7,3,33,223.9,11.2
False,153.8,1,0,304.4,8.4
False,176.9,1,0,274.3,11
False,250.5,1,0,146.1,8.4
True,282.8,3,0,246.3,10.3
False,142.6,0,0,286.8,14.8
False,276.1,1,0,123.5,11.9
False,154.3,0,0,262.3,13.9
False,181,1,35,222.5,11.1
False,108.1,1,0,146.9,9
False,252.1,2,31,215.7,5.1
True,160.1,5,0,208.7,7.6
False,217.6,0,0,169.4,12.7
False,198.3,2,22,157.2,11.1
False,190.3,2,32,279,8.4
False,184.7,1,23,168,8.7
True,159.4,2,0,269.3,13.7
False,125.1,0,16,246.6,12.1
False,181.3,1,0,200.5,10.9
False,99.8,0,0,253.6,7.5
False,254.8,1,0,153.5,9
True,244.5,5,0,206.2,7.6
False,167.7,1,0,179.9,10.9
False,79.5,2,0,164.1,11.7
True,133,4,0,196.6,9.9
True,297.2,1,0,188.8,12.4
False,214.9,2,0,197.7,11.9
False,269.9,1,0,37.8,13.8
False,143.8,1,0,199.6,7.8
True,132.2,3,0,169.9,12.9
False,162.8,1,0,163.2,14.2
True,351.5,1,0,206.8,11.9
False,165.8,0,0,132,10.7
False,195.7,2,24,208.8,11.7
False,250.6,2,0,41.7,9.7
False,141.9,1,0,166.2,9.2
False,168.5,1,0,203.9,8.1
False,127.6,0,19,235.2,10.1
False,197.2,1,0,168.1,4.2
False,217.4,1,28,246.2,7.5
True,97.2,1,0,243.7,10.1
False,87.7,1,23,218.3,12.3
False,186.4,1,32,206.9,12.1
False,180,0,0,212.9,11.8
False,232.4,1,0,191,7.7
False,151.6,3,0,198.1,11.6
False,172.2,3,0,214.9,11.1
False,260.9,1,0,174.2,10.6
False,124.4,2,0,196.1,10.2
False,126.8,2,0,144.1,11.4
False,110,1,0,181.9,11.7
False,231.1,4,0,182.4,9.8
False,187.4,1,0,144.6,10.2
False,166.4,3,0,76.8,10.9
False,172.5,1,0,198.5,12.6
False,141.8,1,0,191.3,10.9
True,159.5,5,35,140.7,5.4
False,218.9,2,0,237.5,11
False,138.7,2,0,257.5,7.8
True,158.1,3,0,315.1,13.9
False,97.9,1,0,173,9.2
True,103.5,5,0,174.1,11.7
False,206.3,2,0,223.5,8.1
False,211.5,3,24,183.9,13.5
False,229.2,3,0,163.9,7.4
True,125,1,0,294.5,10.2
False,141.3,3,41,152,8.1
False,119,2,0,144.3,8.8
True,260.6,0,0,246.1,12.8
False,149.2,1,0,112.8,12.2
False,163.7,1,0,207.3,10.4
False,223,2,0,218.7,11.6
False,200.2,3,0,268.8,12.8
False,248.6,2,0,199.1,6.5
False,214.2,2,26,253,10.3
False,245.6,2,0,173,14.2
False,238.6,0,0,203.3,16.2
False,86.1,3,0,227.9,9.1
False,161.6,2,0,187.5,10.3
True,257.9,2,0,220.7,16.8
False,209.2,3,0,165.3,10.6
False,214,1,19,245.3,10.3
False,247.4,5,33,167.1,6.8
False,196,0,21,194.7,9.6
False,129.8,1,33,225.3,8.6
False,239.1,0,0,180.1,14
True,133.2,3,0,144.2,12
False,135.7,1,0,243,12.2
False,211,1,31,238.7,14
False,135.2,3,0,285.9,10
False,158.2,1,29,250.6,15.1
True,140.8,4,0,212.5,6.4
False,160.2,1,0,159.8,12.9
False,153.7,1,0,160.3,9.6
False,237.6,2,0,157,14.2
False,182.1,2,0,180.4,7.2
False,198.7,2,0,146.7,9.5
False,151.1,1,47,137.4,9.2
False,219,3,22,311.9,9
False,195.2,0,0,229.5,11.9
True,209.9,2,34,226.1,11.4
False,81.7,3,0,242.5,12.3
False,130.7,0,18,186.1,11.9
False,265.9,1,0,132.9,14.6
False,186.5,2,0,190.3,10.5
True,185.6,4,0,174.8,6.7
False,249.7,1,0,185.1,10.5
False,204.1,2,0,150.2,8.1
False,135.8,0,24,251.4,6.4
False,83.2,1,0,199.5,10.7
False,211.4,2,0,249.9,9.3
False,185.8,2,0,251.6,13.3
False,123.6,0,0,229.4,10.3
False,202.5,3,0,142.5,10.1
False,169.4,1,0,157.2,10.7
False,135.2,0,0,161,9
False,125.1,1,0,209.6,11.8
True,287.1,1,0,218.4,11
False,199.7,0,0,205.8,8.3
False,247.6,1,0,172.3,7.1
False,158.5,0,0,294.7,16.6
False,160.8,3,39,119.3,10.3
False,118.5,1,31,257.9,9
False,181,7,0,188.4,9.9
False,140.3,1,40,245.6,11.1
True,160.6,1,0,202,8.8
False,111.9,1,0,197.7,10.1
False,120.5,0,0,176.3,10.5
False,156.3,1,0,115.7,6.8
False,242.4,1,0,161.4,5.4
False,178.4,1,0,182.7,10.8
True,258.7,1,0,190.3,11.4
False,124.3,1,18,196.1,7.2
False,94.9,0,0,315.8,10.8
False,182,4,0,200.3,13.4
False,162,1,0,278.1,9.1
False,176.6,0,0,221.6,9.4
False,198.8,4,0,203.7,15.2
False,156.1,0,28,209.9,11.4
False,150.6,1,0,147.4,9.5
False,198.3,2,0,304.2,9.2
False,189.1,1,0,198.2,2.2
False,156.9,1,0,195.8,8.8
False,67,1,0,223,11.2
False,261.3,0,0,152.4,10.5
False,135.1,3,0,185,14.7
False,92.1,2,0,163,9.7
False,173.5,1,0,168.3,7.8
False,156.3,5,0,259.4,8.3
False,274.7,1,0,119.4,9.4
True,244.7,2,0,106.4,10.5
False,183.6,0,0,149.7,11.8
False,167.1,5,0,222.9,11.6
False,177.1,3,0,218.1,12.7
False,217.8,0,0,139.6,11.6
False,143.7,2,0,221,8.6
False,185,1,0,325.8,14.6
False,235.6,1,23,177.7,11.3
True,265.5,2,0,119.7,14.8
True,332.1,1,0,151,11.3
False,223.4,3,21,193.2,7.7
False,163.6,0,0,237.3,12.3
False,190,3,0,141.5,15.9
False,153.7,1,0,174.2,14.1
False,160.3,2,0,229.9,8.7
False,114.5,0,12,175.1,7.8
False,140.9,3,0,217.5,13.6
False,168.4,3,0,123.3,4.6
True,150.9,5,0,191,8.3
True,255.1,0,0,276.9,10.6
False,154,6,0,280.4,8.6
False,94.5,1,0,191.8,15
False,135,1,0,159,11.1
True,286.9,0,0,260.8,12.6
False,165.4,1,0,280.1,10.4
True,222,3,0,215.9,8.2
False,209.8,0,0,165.7,8.7
False,158.3,2,31,164.2,12.5
True,252.3,1,0,243.8,9.2
True,255.5,1,0,224.4,12.7
False,101.7,3,0,223.2,7.3
False,227.9,3,0,218.7,14.2
False,185,0,0,106.5,12
False,142.2,1,0,164.9,7.1
False,140,1,0,174.7,13.3
False,157.5,2,0,271.7,10.7
False,237.5,0,0,213.2,10.1
False,164.5,1,0,110.3,9.8
False,190.7,0,10,177.7,12.8
False,215.5,1,0,170.9,10.3
False,119.9,1,12,237.7,16.6
True,196.7,4,0,210.2,7.8
False,230.7,2,0,204.7,8.7
False,131.3,2,0,242.9,8.5
False,167.2,3,0,141.2,6.1
True,222.3,0,0,173.8,5.7
True,198.6,2,0,349.4,7.3
False,139.4,1,0,223.8,4.6
False,130.4,2,0,219.9,9.8
False,184.6,3,0,148.8,14.3
True,169.7,0,0,131.8,14.2
False,153.2,1,0,116.6,10.1
False,224.5,2,0,191.2,9.1
True,247.8,1,0,255.1,9.5
False,177.1,2,0,217.4,9.7
False,134.5,0,0,119.7,9.3
False,201.8,0,38,200.1,9.5
False,180.5,2,0,117.9,10.2
False,164.5,4,40,228.7,7.4
True,171.9,1,19,198.4,10.5
False,244.2,1,0,262,7
False,221.4,1,0,195.2,13.7
False,241.5,3,0,195.2,14.1
False,116.5,3,0,186.1,16.1
False,158.1,1,0,181.5,8.3
False,121.6,3,0,191.3,8.6
False,178.3,0,0,264.4,15
False,215.8,2,0,112.7,5.6
False,222.5,2,28,177.8,9.7
False,264.5,1,0,179.2,8
False,123.7,1,23,139.1,10.6
False,244.8,0,0,77.2,10
False,212.8,0,0,212,9.8
True,297.4,2,0,118.4,11
False,147.8,1,0,201.4,8.6
False,187.1,2,29,148.5,5.5
False,236.5,2,0,236,8.3
False,186.5,1,0,190.2,11
True,286.1,4,0,306.1,10.3
False,107.2,2,0,221.1,8.3
False,93.1,1,36,246.1,8.7
False,132.4,2,0,254.1,13
False,80.7,0,0,262.3,8.8
False,114.5,0,0,228.8,10.7
True,155.5,4,0,192.3,10.5
False,184.7,1,0,194,9
False,94.1,2,0,283,10.3
False,229.3,1,0,118.2,7.9
False,223.8,1,0,233.4,8.8
False,154.4,3,27,210.6,7.8
True,190.2,4,0,209.2,14.2
False,167,1,0,209.1,8.6
False,154.8,0,0,261.8,11.6
False,293.4,1,36,174.1,6.9
False,160.5,3,0,287.3,8.2
False,230.2,0,20,177.5,11.9
False,191.9,0,0,116.7,8.2
False,131.5,1,0,222.3,11.1
True,171.6,0,0,219.4,12.1
True,242.1,3,0,235.2,10
False,157.3,1,0,242,10.6
False,192.7,1,0,198,9
False,175.6,1,0,151.1,9.9
False,239.6,2,29,182.1,11
False,96.9,0,0,241.4,10.8
False,129.5,2,0,194,7.2
False,274,4,0,162.8,7.7
False,111.7,2,0,187.5,11.6
False,142.7,3,0,179.1,5
False,216.7,1,0,233.9,9
False,207.1,3,0,283.5,10.5
False,214.8,3,0,230.9,5.8
False,142.9,0,0,109.7,11.5
True,71.5,3,0,166.8,8.3
False,77.6,1,0,126.9,14.9
False,73.7,3,0,160.5,13
True,264.3,0,0,216.4,9.6
True,103.2,2,0,124.8,14
True,114.8,1,0,135.3,15.6
False,212.5,3,0,215.5,5.2
False,288.2,1,36,227.1,13.3
False,192.4,0,0,187,11.2
False,102.2,1,0,230,10.8
False,49.5,0,0,214.1,10
True,153.2,4,0,231.7,9.8
False,55.5,1,0,163.5,10.1
False,247.2,0,0,168.7,6.6
False,99.7,3,40,140.3,13.9
False,220.2,2,0,261.1,10.8
False,116.9,2,0,183.3,10
False,175.9,0,0,192.8,10.6
False,208,3,0,234.8,11.7
False,239.9,1,28,218.9,12.1
False,136.5,1,0,182.6,9.9
False,174.8,3,0,218,12.7
False,141.5,3,26,196.4,12.9
False,79.2,3,0,212.1,10.2
False,238.9,0,0,161.4,13.4
False,179.8,3,37,144.8,11.1
True,225.9,2,0,243.1,13.5
False,189.8,1,0,271.5,13
True,267,1,0,204.3,11.3
False,217.3,1,0,218,11.5
False,129.1,2,0,148.9,16.8
False,135.5,2,0,146,10.7
True,183.4,4,0,183.6,10.7
True,223,3,0,286.2,7.5
False,125.5,2,24,161.2,15
False,202,2,0,213.9,12
False,140,0,0,138.9,6.1
False,126,0,0,205.8,12.8
False,228.2,1,0,170.2,10.2
True,278.4,1,0,252.2,13.7
False,285.3,2,0,130.8,10.5
False,222.9,1,0,145.2,5.6
False,153.7,1,37,271.4,8.3
True,176.1,2,0,244.5,11.2
False,306.9,2,41,243.3,10.5
False,203.4,1,0,219.8,8.3
False,230.7,2,37,319.4,7.9
False,118.9,0,0,163.5,13.1
False,219.5,1,34,144,7
False,252.9,0,34,220.1,11.4
False,172.6,1,46,203.4,10.4
False,174.1,0,0,209.6,11.6
False,262,1,0,82.7,10.7
False,123.3,3,0,130.4,11.2
False,213.6,4,0,133.9,7.5
True,210.9,3,0,272.2,10.6
False,143.7,1,0,229.6,11.8
False,171.2,2,0,173.9,14
True,189.6,1,0,171.7,13.9
False,229.5,2,0,157.7,13.2
True,128.6,4,0,248.3,10.4
False,214.8,1,26,226.7,7.6
False,187.1,2,0,158,8.5
False,209.3,0,31,281.7,7.9
False,141.7,0,0,226.2,11.9
False,173.6,1,22,142.2,5.2
False,176.9,1,0,204.2,6.1
True,198.9,0,0,210.6,14.4
False,109.8,0,27,207.3,10.3
True,202.3,3,0,195.4,9
False,221.6,0,0,126.2,6.4
True,131.3,4,0,109.4,12.7
True,274,3,0,263,11.3
False,200.3,1,33,216.9,15.5
False,202.3,3,38,292.4,11.2
False,204,3,0,161.7,9.4
False,193.1,3,0,75.5,11.1
False,202.2,2,0,158.9,8.6
False,245.1,3,0,185.2,8.1
False,158.3,2,0,168.3,6.6
False,138.1,0,0,186.9,12.1
False,212.7,0,0,306.4,12.9
True,304.2,7,0,306.6,9.5
False,212.4,2,24,168.7,9.7
True,137.3,1,0,143.8,8.9
False,161.4,1,10,183.1,12.9
False,202.9,1,0,285.9,12.8
False,272.2,0,0,122.9,9.2
False,98.2,1,0,140.3,13.9
False,80.8,1,0,195.7,11.7
False,207.2,7,0,163.7,9.3
False,227.7,4,0,162.7,8.9
False,208.8,0,0,175.4,13.4
False,159.9,3,0,237.3,13.4
False,185.1,3,0,266.7,9
False,139.1,1,0,237.9,11.4
False,155.5,1,0,167,13.2
False,180.5,2,0,242.4,10.3
False,204.6,1,0,134.4,5.7
True,220.4,1,0,276.4,11.4
False,223.2,2,0,144.7,8.6
False,109.1,0,0,231.4,9.6
False,136.5,2,30,174.9,10.9
True,192.8,1,0,136.6,13.5
False,179,2,0,148.2,8.8
True,293.8,0,0,169.6,13.7
False,226.6,2,0,88.5,11.9
True,313.6,1,0,263.2,7.5
False,130.5,1,0,80.9,11.2
False,186.8,0,0,176.3,13
False,110.2,2,0,219.4,12.3
False,228.2,0,33,249.2,10.2
True,176.6,2,0,179.4,16.6
False,241.4,0,45,206.4,9.4
False,174.8,3,0,197,8.6
False,171.8,1,0,177.1,10.3
False,190.8,1,37,221.9,12.3
False,212.3,3,0,191.1,9.4
